Gene	O442	O443	O444	O445	O447	O448
4930579G24Rik	0.0	1.89155	0.0	54.0419	0.682186	0.0
4930583I09Rik	0.0	0.0	0.0	0.0	0.0	0.0
4930590J08Rik	0.0	0.0	0.0	0.0	0.0	0.0
4930595D18Rik	0.0	0.0	0.0	0.0	0.0	0.0
4930595M18Rik	0.0	0.0	0.0	0.0	0.0	0.0
4930596D02Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931400O07Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931406B18Rik	0.0901643	0.6466	0.483781	0.364676	0.480376	0.45006999999999997
4931406C07Rik	0.249677	0.86086	5.702767	1.17406	0.286056	0.0
4931406P16Rik	0.0	0.0	0.0	0.0	256.465	6.637891000000001
4931408C20Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931409K22Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931414P19Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931417E11Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931422A03Rik	0.0	3.5989400000000002	0.0	0.0	0.0	0.0
4931423N10Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931428F04Rik	0.0	0.0	0.0	64.9316	0.0	0.0
4931428L18Rik	0.397406	16.28521	0.0	0.0	0.0	0.0
4931429L15Rik	0.0	2.10859	0.0	0.0	0.0	0.0
4931440F15Rik	0.0	0.0	0.0	0.0	0.0	0.0
4931440P22Rik	0.0	0.9292940000000001	0.487387	0.0	0.0	0.0
4932411N23Rik	0.0	0.0	1.4336200000000001	0.0	0.0	0.0
4932414N04Rik	0.0	8.93609	37.7765	24.6468	0.619275	2.9626200000000003
4932415D10Rik	0.0	0.0	0.0	0.0	0.0	0.0
4932415M13Rik	0.0	0.0	0.0	0.0	0.0	0.0
4932429P05Rik	0.0	0.0	0.0	0.0	0.0	0.0
4932431P20Rik	1.67735	0.0	0.0	0.0	0.0	0.0
4932438A13Rik	0.25552199999999997	6.42445	79.13236060036907	39.0080457	0.0574424	421.776833
4932438H23Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933400A11Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933401B06Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933402D24Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933402E13Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933402J07Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933402N03Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933402N22Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933403O08Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933405L10Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933405O20Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933406M09Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933407L21Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933408B17Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933409G03Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933411K16Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933412A08Rik	0.0	1.83092	0.0	0.14835299999999998	0.0	0.0
4933412E24Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933414I15Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933415A04Rik	0.0	0.0	6.124969999999999	0.801304	0.0	0.0
4933415F23Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933416C03Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933416E14Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933416I08Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933417A18Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933417G07Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933421I07Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933424G06Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933425L06Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933427D14Rik	0.0	0.0	0.5782930000000001	0.0	0.0	0.760292
4933427G23Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933427I04Rik	0.0	21.1866	0.0	0.0	5.01	0.14335499999999998
4933428G20Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933428M09Rik	0.0	0.405858	0.0	0.0	0.0	0.0
4933430I17Rik	0.0	0.0	0.0	0.0	0.0	0.0
4933434E20Rik	506.29595	56.875313	0.351641	147.50092999999998	225.48072	299.86780000000005
4933436I01Rik	0.0	0.0	0.0	0.0	0.0	0.0
5031410I06Rik	0.0	0.0	0.0	0.0	0.0	0.0
5031439G07Rik	63.0004	3.7985	0.0	0.0	0.0	0.0
5033404E19Rik	0.0	0.0	0.0	0.0	0.0	0.0
5033423K11Rik	0.0	0.0	0.0	0.0	0.0	0.0
5330417C22Rik	0.0	8.204365	0.0	0.0	0.305186	27.1479
5330417H12Rik	0.0	0.0	0.0	0.0	0.0	0.0
5430401F13Rik	0.0	0.0	0.0	0.0	0.0	0.0
5430402E10Rik	0.0	0.0	0.0	0.0	0.0	0.0
5430403G16Rik	0.0	0.0	0.0865189	0.0	0.0	0.0
5430419D17Rik	0.0	0.0	0.0	0.0	0.0	0.0
5430427O19Rik	0.0	0.0	0.379263	0.0	0.0	1.92734
5430437J10Rik	0.0	0.0	4.54766	0.0	5.71352	0.0
5530400C23Rik	0.0	0.0	0.0	0.0	0.0	0.0
5530401A14Rik	0.0	0.208497	5.96108	0.0	0.175913	0.0
5730409E04Rik	0.0	0.0659403609348	0.10305227222	0.853950734834	0.07384561754459999	0.61109325387
5730416F02Rik	0.0	0.0	0.0	0.0	0.0	0.0
5730455P16Rik	62.56676516	48.0477	111.37412629999999	59.04702	76.8710282	99.39709
5730480H06Rik	0.0	0.166526	0.0	0.0	0.0	0.0
5730507C01Rik	0.382025	0.0739548	0.0	0.0	0.0887048	0.0
5730522E02Rik	0.0	0.0	0.0	0.0	0.0	0.0
5730596B20Rik	0.0	0.0	0.0	0.0	0.0	0.0
5830411N06Rik	0.0	0.0	0.0	0.0	0.0	0.0
5830417I10Rik	0.0	0.0	0.0	1.43105	35.3837	0.0
5830473C10Rik	0.0	0.0	0.0	0.0	0.0	0.0
5930422O12Rik	0.0	0.0	0.0	0.0	0.0	0.0
6030408B16Rik	10.4343	0.0	0.307089	0.0	0.44977100000000003	0.0
6030445D17Rik	0.0	0.0	0.0	0.0	0.0	0.793377
6030452D12Rik	0.0	0.0	0.0	0.0	0.0	0.0
6030458C11Rik	0.0	23.586260010683702	0.19225000180821	0.055683699999999996	0.071912	98.18260000000001
6030468B19Rik	0.0	0.190977	0.0	0.0	0.0	0.0
6030498E09Rik	0.0	0.0	0.0	0.0	0.0	0.0
6330409D20Rik	0.0	0.0	0.0	0.0	0.0	3.69553
6330549D23Rik	0.0	0.0	0.0	0.0	0.0	0.0
6430531B16Rik	0.0	0.503711	0.0	0.0	0.0	0.0
6430548M08Rik	187.59400000000002	21.6441478768	0.0	41.89555	91.5044667	0.0
6430550D23Rik	0.0	0.0	0.0	0.0	0.0	0.186873
6430571L13Rik	0.0	0.0	0.0	0.0	0.657238	0.0
6430628N08Rik	0.0	0.0	0.0	0.0	0.0	0.0
6720489N17Rik	0.141961	5.00354	0.0	0.0	0.0	0.0
6820408C15Rik	0.0	0.0	0.0	0.0	0.0	0.0
6820431F20Rik	0.15113	46.9502	0.420703	47.08728	32.8976	31.2386
7420426K07Rik	0.0	0.0	0.0	0.0	0.0	0.0
7530416G11Rik	0.0	2.76622	0.0	0.0	0.0	0.0
7530428D23Rik	0.0	0.0	0.0	0.0	0.0	0.0
8030411F24Rik	0.0	0.0	0.0	0.0	0.0	0.0
8030462N17Rik	0.0	0.0	0.0	0.0	0.0	0.0
8030474K03Rik	0.0	0.0	0.0	0.0	0.0	0.0
9030025P20Rik	0.646687	5.76898	14.195350000000001	0.0	0.578525	3.211285
9030612E09Rik	0.448557	2.35853	1.76855	0.588976	0.0	0.526221
9030619P08Rik	0.0	0.0	0.0	0.0	0.0	0.0
9030624G23Rik	5.226459999999999	0.15429600000000002	0.0	0.0	0.0	19.2698
9130008F23Rik	0.0	0.0	0.0	0.0	0.0	0.0
9130019O22Rik	0.0	103.24700000000001	0.0	0.0	0.0	0.09168899999999999
9130023H24Rik	0.0	21.7067	0.0	0.0	0.0	0.0
9130204L05Rik	0.0	0.0	0.0	0.0	0.0	0.0
9130208D14Rik	0.0	0.0	0.0	0.0	0.0	0.0
9130213A22Rik	0.0	0.0	0.0	0.239258	0.0	0.0
9130230L23Rik	0.502829	1.6023581	0.6477109999999999	0.0	0.267425	0.6093850000000001
9130401M01Rik	0.0	0.0	83.44200000000001	0.0	314.372	248.854
9130409I23Rik	0.0	0.0	0.0	0.0	0.0	0.0
9230102O04Rik	0.0	0.0	0.0	0.0	0.0	0.0
9230104L09Rik	0.0	0.0	0.0	0.0	0.0	0.0
9230110F15Rik	0.0	0.0	0.0	0.0	0.0	0.0
9230112D13Rik	0.0	0.0	0.0	0.0	0.0	0.0
9230113P08Rik	0.0	0.0	0.0	0.0902187	0.0	0.0
9330132A10Rik	0.0	0.050784300000000004	0.0	0.0	0.0	0.0
9330159F19Rik	0.0	3.6404199999999998	0.0	28.92109	42.5081	0.04103130000000001
9330161L09Rik	0.0	0.0	0.0	0.0	0.0	0.0
9330182L06Rik	0.0	99.36188	0.0	21.7116	0.151944	73.2509
9330182O14Rik	0.0	0.0835707	0.0	0.0	0.0	0.0
9430007A20Rik	0.0	0.0	0.0	0.0	0.0	0.0
9430015G10Rik	1.7380099999999998	197.67428999999998	0.0	0.0	0.0	0.0
9430025C20Rik	0.0	0.0	4.7743199999999995	0.857683	0.925867	0.0
9430038I01Rik	0.0	0.0	0.0	0.0	8.30963	0.0
9430069I07Rik	0.0	0.0	0.0	0.0	0.0	0.0
9430097D07Rik	0.0	0.0	0.0	0.0	7.939260000000001	0.0
9530002B09Rik	0.0	0.0	0.0	0.0	0.0	0.0
9530003J23Rik	0.0	0.0	0.0	0.0	0.0	0.0
9530050K03Rik	1.11011	0.0	0.0	0.0	0.0	0.0
9530053A07Rik	0.0	0.0	0.0	0.0	0.0	0.0
9530068E07Rik	0.0	1.28055	0.0	79.74568	191.303	171.5506
9530077C05Rik	0.0	134.374	0.0	0.0	0.0	0.0
9630041A04Rik	0.0	0.0	0.0	0.0	0.0	0.0
9830107B12Rik	0.0	4.8621	0.0	0.0	0.0	0.0
9930012K11Rik	0.0	0.0	0.0	0.0	0.0	0.0
9930021J03Rik	0.0	27.4535	0.0	0.0	0.029630700000000003	0.0
9930022D16Rik	0.0	0.0	0.0	0.0	0.0	0.0
9930104L06Rik	0.0	0.0	0.0	0.0	0.0	0.0
9930111J21Rik1	0.0	1.4308	0.0	0.0	0.0	3.0723700000000003
9930111J21Rik2	0.0	6.03074	0.129097	1.01552	0.0	0.0
A030003K21Rik	0.0	0.0	0.0	0.0	0.0	0.0
A030005K14Rik	0.0	0.0	0.0	0.0	0.0	0.0
A030005L19Rik	0.0	0.0	0.0	0.0	0.0	0.0
A030014E15Rik	0.0	0.0	0.0	0.0	0.0	0.0
A130006I12Rik	0.0	0.0	0.0	0.0	0.0	0.0
A130010J15Rik	0.0	0.12642045	0.0	0.0	0.06868806999999999	0.06371498
A1bg	0.0	0.0	0.0	0.0	0.0	0.0
A1cf	0.0	0.0	0.0	0.0	0.0	0.0
A230050P20Rik	0.24781399999999998	165.89685	0.0	155.05275999999998	0.8251360000000001	123.5796
A230072I06Rik	0.0	0.0	0.0	0.0	0.0	0.0
A26c2	0.0	0.0	0.0	0.0	0.0	0.0
A2m	0.0	0.0	0.0	0.0	0.0	0.0
A2ml1	0.0	1.85968	0.0	0.0	0.0	2.003
A330044P14Rik	0.0	7.448339999999999	0.0	0.0	19.3622	0.0
A330070K13Rik	0.0	0.0	0.0	0.0	0.0	0.0
A3galt2	0.0	0.0	0.0	0.0	0.0	0.0
A430005L14Rik	0.0	141.665	0.0	95.9472	365.545	0.0
A430033K04Rik	0.0	0.327812	1.60646	0.0	0.0	0.0
A430060F13Rik	0.0	0.0	0.0	0.0	0.0	0.0
A430078G23Rik	0.0	1.96996	0.0	0.0	5.90956	0.0
A430089I19Rik	0.0	0.0	0.0	0.0	0.0	0.0
A4galt	0.0	0.17535699999999999	0.0	0.0	0.0	0.0
A4gnt	0.0	0.0	0.0	0.0	0.0	0.0
A530016L24Rik	0.0	0.0	0.0	0.0	0.0	0.0
A530032D15Rik	0.0	0.0	0.0	0.0	0.0	0.0
A530064D06Rik	0.0	2.36088	0.0	0.0	1.7701	0.982275
A530084C06Rik	0.0	0.0	0.0	0.0	0.0	0.0
A630001G21Rik	0.0	0.0	0.0	0.0	0.0	0.0
A630010A05Rik	0.0	0.0	0.0	0.0	0.0	21.4318
A630023A22Rik	0.0	0.0	0.0	0.0	0.0	0.0
A630073D07Rik	0.0	0.0	0.0	0.0	0.0	0.0
A630076J17Rik	0.0	0.0	0.0	0.0	0.0	0.0
A630089N07Rik	0.0	14.0325	0.148991	1.27224	1.20403	0.0
A630095E13Rik	0.0	0.0	0.0	0.0	0.0	1.9660799999999998
A630095N17Rik	0.0	144.584	0.0	0.0	0.0	0.0
A730009L09Rik	0.0	0.0	0.0	0.0	0.0	0.0
A730015C16Rik	0.0	0.0	0.0	0.0	0.0	0.0
A730046J19Rik	0.0	0.0	0.0	0.0	0.0	0.0
A730049H05Rik	0.0	0.0	0.0	0.0	0.0	0.0
A730061H03Rik	0.0	0.0	0.0	0.0	0.0	0.0
A730071L15Rik	0.0	0.0	0.0	0.0	0.0	0.0
A830005F24Rik	0.0	0.0	0.0	0.0	0.0	0.994956
A830018L16Rik	0.221329411786	0.4607176	0.0	3.5498721000000004	30.133000000000003	187.5648
A830031A19Rik	0.0	0.0	0.0	0.0	0.0	0.0
A930002H24Rik	0.0	0.0	0.0	0.0	0.0	0.0
A930004D18Rik	185.87269999999998	153.53026999999997	0.0	9.77082	0.0	0.0
A930009A15Rik	0.0	0.0	0.0	0.0	0.0	0.0
A930017K11Rik	0.0	0.0	0.0	0.0	0.0	0.0
A930017M01Rik	0.0	0.0	0.0	0.933276	0.0	0.0
A930018P22Rik	0.0	0.0	0.0	0.0	0.0	0.0
A930033H14Rik	0.0	0.0	0.0	0.0	0.0706631	0.0
A930035D04Rik	0.0	0.0	0.0	0.0	0.0	0.0
AA413626	0.0	0.0	0.0	0.0	0.0	0.0
AA414768	0.0	0.0	0.0	0.0	0.0	0.0
AA467197	0.0	0.0	32.6198	0.0	0.0	0.0
AA543401	0.0	0.0	0.0	0.0	0.0	0.0
AA619741	0.0	0.0	0.0	0.0	0.0	0.0
AA623943	0.0	0.0	0.0	0.0	0.0	0.0
AA792892	0.0	0.0	0.0	0.0	0.0	0.0
AA986860	0.0	0.0	0.0	0.0	0.0	0.0
AB124611	0.0	0.0	0.0	0.0	0.0	0.0
AC026385.2	0.0	1.56608	0.0	0.0	0.0	0.0
AC034116.1	0.0	0.0	0.0	0.0	0.0	0.0
AC034116.2	0.0	0.0	0.0	0.0	0.0	0.0
AC034116.5	0.0	0.0	0.0	0.0	0.0	0.0
AC073947.1	0.0	0.0	0.0	0.0	0.0	0.0
AC078895.2	0.0	0.0	0.0	0.0	0.0	0.0
AC083895.1	0.0	0.0	0.0	0.0	0.0	0.0
AC084822.1	0.0	0.54279	0.0	0.0	0.0	0.0
AC084822.2	0.0	0.54279	0.0	0.0	0.0	0.0
AC087233.1	0.0	0.0	0.0	0.0	0.0	0.0
AC087233.2	0.0	0.0	0.0	0.0	0.0	0.0
AC087556.2	0.0	0.0	0.0	0.0	0.0	0.0
AC087559.1	0.0	0.0	0.0	0.0	0.0	0.0
AC087559.2	0.0	0.0	0.0	0.0	0.0	0.0
AC087559.3	0.0	0.0	0.0	0.0	0.0	0.0
AC087802.1	0.0	0.0	0.0	0.0	0.0	0.0
AC087802.2	0.0	0.0	0.0	0.0	0.0	0.0
AC087802.3	0.0	0.0	0.0	0.0	0.0	0.0
AC087802.4	0.0	0.0	0.0	0.0	0.0	0.0
AC087802.5	0.0	0.0	0.0	0.0	0.0	0.0
AC087898.1	0.0	0.0	0.0	0.0	0.0	0.0
AC087898.4	0.0	0.0	0.0	0.0	0.0	0.0
AC087898.5	0.0	0.0	0.0	0.0	0.0	0.0
AC087901.1	0.0	0.0	0.0	0.0	0.0	0.0
AC090430.1	0.0	0.0	0.0	0.0	0.0	0.0
AC090479.1	0.0	0.0	0.0	0.0	0.0	0.0
AC091332.1	1.05526	0.0	0.0	0.473025	0.0	0.0
AC096777.2	0.0	0.0	0.0	0.0	0.0	0.0
AC098880.1	0.0	0.0	0.0	0.0	0.0	0.0
AC098880.2	0.0	0.0	0.0	0.0	0.0	0.0
AC100724.1	0.0	0.0	0.0	0.0	0.0	0.0
AC102264.1	0.0	0.0	0.0	0.0	0.0	0.0
AC102354.1	0.0	0.0	0.0	0.0	0.0	0.0
AC102410.1	0.0	0.0	0.0	0.0	0.0	0.0
AC102437.1	0.0	0.0	0.0	0.0	0.15878499999999998	0.0
AC102437.2	0.0	0.0	0.0	0.0	0.0	0.0
AC102437.3	0.0	0.0	0.0	0.0	0.0	0.0
AC102492.1	0.0	0.0	0.0	0.0	0.0	0.0
AC102492.2	0.0	0.0	0.0	0.0	0.0	0.0
AC102492.3	0.0	0.0	0.0	0.0	0.0	0.0
AC102588.1	0.0	0.0	0.0	0.0	0.0	0.0
AC102745.1	0.0	0.0	0.0	0.0	0.0	0.0
AC102745.2	0.0	0.0	0.0	0.0	0.0	0.0
AC102902.1	0.0	0.0	0.0	0.0	0.0	0.0
AC103363.1	0.0	0.0	0.0	0.0	0.0	0.0
AC103597.1	0.0	0.0	0.0	0.0	0.0	0.0
AC103597.2	0.0	0.0	0.0	0.0	0.0	0.0
AC104103.1	0.0	0.0	0.0	0.0	0.0	0.0
AC104866.1	0.0	0.0	0.0	0.0	0.0	0.0
AC105297.1	0.0	1.39141	0.0	0.0	0.0	0.0
AC105304.2	0.0	0.0	0.0	0.0	0.0	0.0
AC105333.1	0.0	0.0	0.0	0.0	0.0	0.0
AC107664.1	0.0	0.0	0.0	0.0	0.0	0.0
AC107664.2	0.0	0.0	0.0	0.0	0.0	0.0
AC107765.1	0.0	0.0	0.0	0.0	0.0	0.0
AC107765.2	0.0	0.0	0.0	0.0	0.0	0.0
AC107792.2	0.0	0.0	0.0	0.0	0.0	0.0
AC108777.1	0.0	0.0	0.0	0.0	0.0	0.0
AC109138.1	0.0	43.2446	0.0	26.826999999999998	0.0	0.0
AC109138.2	0.0	83.9427	23.855999999999998	1.43743	6.8883	245.793
AC109192.1	0.0	0.0	0.0	0.0	0.0	0.0
AC109192.2	0.0	0.0	0.0	0.0	0.0	0.0
AC109255.1	0.0	0.0	0.0	0.0	0.0	0.932923
AC109255.2	0.0	0.0	0.0	0.0	0.0	0.0
AC109261.1	0.0	0.0	0.0	0.0	0.0	0.0
AC109261.2	0.0	0.0	0.0	0.0	0.0	0.0
AC109261.3	0.0	0.0	0.0	0.0	0.0	0.0
AC109266.1	0.0	0.0	0.0	0.0	0.0	0.0
AC110168.1	0.0	0.0	0.0	0.0	0.0	0.0
AC110241.1	0.0	0.0	0.0	0.0	0.0	0.0
AC110262.2	0.0	0.0	0.0	0.0	0.0	0.0
AC110262.4	0.0	0.0	0.0	0.0	0.0	0.0
AC110514.1	0.0	41.9476	8.202539999999999	0.0	0.0	0.0
AC110514.2	0.0	0.0	0.0	0.0	0.0	0.0
AC110514.3	0.0	0.0	0.0	0.0	0.0	0.0
AC110534.1	0.0	0.0	0.0	0.0	0.0	0.0
AC110534.2	0.0	0.0	0.0	0.0	0.0	0.0
AC110534.3	0.0	0.0	0.0	0.0	0.0	0.0
AC110534.4	0.0	0.0	0.0	0.0	0.0	0.0
AC110534.5	0.0	16.28746	22.6654	0.0	4.21855	0.492097
AC110562.1	0.0	0.0	0.0	0.0	0.0	0.0
AC113060.1	0.0	0.0	0.0	0.0	0.0	0.0
AC113110.1	0.0	0.0	0.0	0.0	0.0	0.0
AC113125.1	0.0	0.0	0.0	0.0	0.0	0.0
AC113292.1	0.0	0.0	0.0	0.0	0.0	0.0
AC113953.1	0.0	0.0	0.0	0.0	0.0	0.0
AC114652.1	0.0	0.0	0.0	0.0	0.0	0.0
AC114677.1	0.0	0.0	0.0	0.0	0.0	0.0
AC114824.1	0.0	0.0	0.0	0.0	0.0	0.0
AC114824.2	0.0	0.0	0.0	0.0	0.0	0.0
AC114990.1	0.0	0.0	0.0	0.0	0.0	0.0
AC114990.3	0.0	0.0	0.0	0.0	0.0	0.8457370000000001
AC115120.1	0.0	0.0	0.0	0.0	0.0	0.0
AC115302.1	0.0	0.0	0.0	0.0	0.0	0.0
AC115692.2	0.0	0.0	0.0	0.0	0.0	0.0
AC115731.1	0.0	0.0	0.0	0.0	0.0	0.0
AC115797.1	0.0	0.0	0.0	0.0	0.0	0.0
AC115797.2	0.0	0.0	0.0	0.0	0.0	0.0
AC115797.3	0.0	0.0	0.0	0.159969	0.0	0.0
AC115797.4	0.0	0.0	0.0	0.0	0.0	0.0
AC115797.5	0.0	0.0	0.0	0.0	0.0	0.0
AC115894.1	0.0	0.0	0.0	0.0	0.0	0.0
AC115954.1	17.8992	0.0	2.64467	0.0	77.5815	7.31567
AC115970.1	0.0	0.0	0.0	0.0	0.0	0.0
AC116324.1	0.0	0.0	0.0	0.0	0.0	0.0
AC116468.1	0.0	0.0	0.0	0.0	0.0	0.0
AC116484.1	0.0	0.0	0.0	0.0	0.0	0.0
AC116527.1	0.0	0.0	0.0	0.0	0.0	0.0
AC116527.2	0.0	0.0	0.0	0.0	0.0	0.0
AC116527.3	0.0	0.0	0.0	0.0	0.0	0.0
AC116658.1	0.0	0.0	0.0	0.0	0.0	0.0
AC116658.2	0.0	0.0	0.0	0.0	0.0	0.0
AC117188.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117188.2	0.0	0.813519	3.58371	0.0	0.0	0.0
AC117217.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117217.2	0.0	0.0	0.0	0.0	0.0	0.0
AC117230.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117235.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117239.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117239.2	2.00578	0.7508600000000001	0.0	2.5045599999999997	0.0	1.22022
AC117241.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117241.2	0.0	0.0	0.0	0.0	0.0	0.0
AC117244.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117257.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117622.1	0.0	10.2258	0.0	0.0	0.0	0.0
AC117662.1	0.0	0.0	0.0	0.0	0.0	0.0
AC117662.2	0.0	0.0	0.0	0.0	0.0	0.0
AC117662.3	0.0	0.0	0.0	0.0	0.0	0.0
AC118240.1	0.0	0.0	0.0	0.0	0.0	0.0
AC118608.1	0.0	0.0	0.0	0.0	0.0	0.0
AC118684.1	0.0	0.0	0.0	0.0	0.0	0.0
AC119805.1	0.0	0.0	0.0	0.0	0.0	0.0
AC119928.1	0.0	52.4028	0.0	0.0	0.0	0.0
AC119928.2	0.748124	5.9096	4.08436	3.2295599999999998	2.02331	0.0
AC119957.1	0.0	0.0	0.0	0.0	0.0	0.0
AC119987.1	0.0	0.0	0.0	0.0	0.0	0.0
AC119998.1	0.0	0.0	0.0	2.82081	0.0	0.0
AC120011.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121151.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121298.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121299.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121539.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121539.2	0.0	0.0	0.0	0.0	0.0	0.0
AC121560.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121783.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121795.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121796.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121797.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121864.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121875.1	0.0	0.0	0.0	0.0	0.0	0.0
AC121875.2	0.0	0.0	0.0	0.0	0.0	0.0
AC121875.4	0.0	0.0	0.0	0.0	0.0	0.0
AC122016.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122140.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122141.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122217.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122217.2	0.0	0.0	0.0	0.0	0.0	0.0
AC122217.3	0.0	0.0	0.0	0.0	0.0	0.0
AC122217.4	0.0	0.0	0.0	0.0	0.0	0.0
AC122243.2	0.0	0.0	0.0	0.0	0.0	0.0
AC122253.2	0.0	0.0	0.713348	0.0	0.0	0.0
AC122253.3	0.0	0.0	0.0	0.0	0.8126	0.0
AC122270.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122270.2	0.0	0.0	0.0	0.0	0.0	0.0
AC122270.3	0.0	0.0	0.0	0.0	0.0	0.0
AC122271.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122271.2	0.0	0.0	0.0	0.0	1.10257	0.0
AC122271.3	0.0	0.0	0.0	0.0	0.0	0.0
AC122306.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122330.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122381.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122392.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122413.2	0.0	0.0	0.0	0.0	0.0	2.20805
AC122445.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122453.1	0.0	0.0	1.39495	0.0	0.0	0.0
AC122453.2	0.0	0.0	0.0	0.0	0.0	0.0
AC122454.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122456.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122464.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122464.2	0.0	0.0	0.0	0.0	0.0	0.0
AC122481.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122481.2	0.0	0.0	0.0	0.0	0.0	0.0
AC122494.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122536.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122746.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122799.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122821.1	0.0	0.0	0.0	0.0	0.0	0.0
AC122826.1	0.0	0.0	0.0	0.0	0.0	0.0
AC123624.1	0.0	0.0	0.0	0.0	0.0	0.0
AC123659.1	0.0	0.0	0.0	0.0	0.0	0.0
AC123873.1	0.0	0.0	0.0	0.0	0.0	0.0
AC123873.2	0.0	0.0	0.0	0.0	0.0	0.0
AC123873.3	0.0	0.0	0.0	0.0	0.0	0.0
AC123951.1	0.0	0.0	0.0	0.0	0.0	0.0
AC123956.1	0.0	0.32314	0.557974	0.0	0.0	0.0
AC124237.1	0.0	10.5328	0.0	0.0	0.0	0.0
AC124336.1	0.0	0.0	0.0	0.0	0.0	0.0
AC124542.1	0.0	0.0	0.0	0.0	0.0	0.0
AC124548.1	0.0	0.0	0.0	0.0	0.0	0.0
AC124606.1	0.0	0.0	0.0	0.0	0.0	0.0
AC124606.2	0.0	0.0	0.0	0.0	0.0	0.0
AC124740.2	0.0	0.0	0.0	0.0	0.0	0.0
AC125028.1	0.0	0.0	0.0	0.0	0.0	0.0
AC125091.1	0.0	0.0	0.0	0.0	0.0	0.0
AC125105.1	0.0	0.0	0.0	0.0	0.0	0.0
AC125149.1	0.0	0.0	0.0	0.0	0.0	0.0
AC125149.2	0.0	0.0	0.0	0.0	0.0	0.0
